年份,排名,企业估值,企业信息,CEO,行业
2022,No.415,￥ 330 亿,纬颖,林宪铭,互联网服务
2022,No.415,￥ 330 亿,亚洲水泥,徐旭东,水泥工业
2022,No.415,￥ 330 亿,药华医药,詹青柳,生物科技
2022,No.415,￥ 330 亿,长川科技,赵轶,测试设备
2022,No.415,￥ 330 亿,智邦科技,郭飞龙,通信设备
2022,No.426,￥ 325 亿,飞科电器,李丐腾,消费电子
2022,No.426,￥ 325 亿,吉祥航空,王均金,航空运输
2022,No.426,￥ 325 亿,坚朗五金,白宝鲲,金属建材
2022,No.426,￥ 325 亿,立昂微,王敏文,半导体
2022,No.426,￥ 325 亿,圣农集团,傅光明,农业
2022,No.426,￥ 325 亿,微创医疗,常兆华,医疗器械
2022,No.426,￥ 325 亿,新东方教育科技集团,俞敏洪,教育
2022,No.426,￥ 325 亿,雅化集团,高欣,化工
2022,No.434,￥ 320 亿,华新水泥,徐永模,水泥
2022,No.434,￥ 320 亿,济川药业,曹龙祥,医药
2022,No.434,￥ 320 亿,金山软件,雷军,应用软件开发
2022,No.434,￥ 320 亿,石基信息,李仲初,应用软件开发
2022,No.434,￥ 320 亿,世界先进积体电路,方略,半导体
2022,No.434,￥ 320 亿,旭隼科技,谢卓明,电气设备
2022,No.434,￥ 320 亿,友达光电,彭双浪,电子元件
2022,No.434,￥ 320 亿,长荣航空,林宝水,运输
2022,No.442,￥ 315 亿,同程旅行,吴志祥,互联网旅游服务
2022,No.443,￥ 310 亿,大华集团,金惠明,房地产
2022,No.443,￥ 310 亿,晶晨股份,钟培峰,半导体
2022,No.443,￥ 310 亿,力晶积成电子,黄崇仁,半导体
2022,No.443,￥ 310 亿,鹏辉能源,夏信德,锂电池
2022,No.443,￥ 310 亿,新光金融控股,许澎,金融
2022,No.443,￥ 310 亿,新宙邦,覃九三,电池化学品
2022,No.443,￥ 310 亿,伊泰煤炭,张晶泉,能源
2022,No.443,￥ 310 亿,众生药业,陈永红,医药
2022,No.451,￥ 305 亿,东阳光,张红伟,电子新材料
2022,No.451,￥ 305 亿,鄂尔多斯,王臻,能源、投资
2022,No.451,￥ 305 亿,国瓷材料,张曦,陶瓷
2022,No.451,￥ 305 亿,横店东磁,任海亮,光伏
2022,No.451,￥ 305 亿,龙盛集团,阮伟祥,化工、钢铁
2022,No.451,￥ 305 亿,稳健医疗,李建全,医疗用品
2022,No.451,￥ 305 亿,中公教育,李永新,教育
2022,No.458,￥ 300 亿,爱玛科技,张剑,电动自行车
2022,No.458,￥ 300 亿,翱捷科技,戴保家,半导体
2022,No.458,￥ 300 亿,菲利华,吴学民,新材料
2022,No.458,￥ 300 亿,格兰仕,梁昭贤,家电
2022,No.458,￥ 300 亿,顾家家居,顾江生,家具
2022,No.458,￥ 300 亿,红狮控股,章小华,水泥
2022,No.458,￥ 300 亿,江波龙,蔡华波,半导体
2022,No.458,￥ 300 亿,景嘉微,曾万辉,电子元件
2022,No.458,￥ 300 亿,可成科技,洪水树,电脑设备
2022,No.458,￥ 300 亿,欧普康视,陶悦群,医疗器械
2022,No.458,￥ 300 亿,世纪华通,王佶,网络游戏
2022,No.458,￥ 300 亿,扬杰科技,梁勤,半导体
2022,No.458,￥ 300 亿,永钢,吴耀芳,钢铁
2022,No.458,￥ 300 亿,裕同包装科技,王华君,包装
2022,No.458,￥ 300 亿,自如,熊林,房地产服务
2022,No.473,￥ 295 亿,大族激光,高云峰,激光设备
2022,No.473,￥ 295 亿,孚能科技,王瑀,锂电池
2022,No.473,￥ 295 亿,华天科技,肖胜利,半导体
2022,No.473,￥ 295 亿,健友股份,唐咏群,原料药
2022,No.473,￥ 295 亿,玲珑轮胎,王锋,轮胎
2022,No.473,￥ 295 亿,赛轮轮胎,袁仲雪,轮胎
2022,No.473,￥ 295 亿,万达控股,尚吉永,轮胎、化工
2022,No.480,￥ 290 亿,济民可信,李义海,医药
2022,No.480,￥ 290 亿,科博达,柯桂华,汽车电子产品
2022,No.480,￥ 290 亿,梅花生物,王爱军,化工
2022,No.480,￥ 290 亿,群创光电,洪进扬,电子元件
2022,No.480,￥ 290 亿,双良节能,刘正宇,新能源设备
2022,No.480,￥ 290 亿,思源电气,董增平,输变电设备
2022,No.480,￥ 290 亿,太阳纸业,李洪信,纸业
2022,No.480,￥ 290 亿,通富微电,石明达,半导体
2022,No.480,￥ 290 亿,先声药业,任晋生,医药
2022,No.480,￥ 290 亿,雅戈尔,李如成,服装、房地产、投资
2022,No.480,￥ 290 亿,雅克科技,沈琦,化工
2022,No.480,￥ 290 亿,永辉超市,张轩松,超市零售
2022,No.492,￥ 285 亿,富邦媒体科技,林启峰,电子商务
2022,No.492,￥ 285 亿,富创精密,郑广文,半导体
2022,No.492,￥ 285 亿,和邦生物,曾小平,化工
2022,No.492,￥ 285 亿,巨星科技,仇建平,工具制造
2022,No.492,￥ 285 亿,科士达,刘程宇,电力设备
2022,No.492,￥ 285 亿,儒鸿,洪镇海,服装
2022,No.492,￥ 285 亿,星源材质,陈秀峰,锂电池
2022,No.499,￥ 280 亿,华秦科技,折生阳,特种材料
2022,No.499,￥ 280 亿,朗新科技,徐长军,软件和信息系统
2022,No.499,￥ 280 亿,绿城中国,张亚东,房地产
2022,No.499,￥ 280 亿,汽车之家,龙泉,汽车消费与服务
