年份,排名,企业估值,企业信息,CEO,行业
2025,No.421,￥ 390 亿,惠泰医疗,葛昊,医疗器械
2025,No.421,￥ 390 亿,纽威股份,鲁良锋,工业阀门
2025,No.421,￥ 390 亿,盛屯矿业,熊波,金属
2025,No.421,￥ 390 亿,亚朵,王海军,酒店连锁
2025,No.421,￥ 390 亿,阳光保险,张维功,保险
2025,No.421,￥ 390 亿,永泰能源,王广西,煤炭
2025,No.431,￥ 380 亿,格科微,赵立新,CMOS图像传感器
2025,No.431,￥ 380 亿,恒玄科技,张亮,芯片
2025,No.431,￥ 380 亿,汇顶科技,张帆,半导体芯片
2025,No.431,￥ 380 亿,嘉立创,丁会,半导体
2025,No.431,￥ 380 亿,巨子生物,严建亚,生物科技
2025,No.431,￥ 380 亿,思特威,徐辰,芯片
2025,No.431,￥ 380 亿,桐昆股份,陈蕾,化工
2025,No.431,￥ 380 亿,文晔科技,郑文宗,电子设备
2025,No.431,￥ 380 亿,协鑫科技,朱共山,光伏材料
2025,No.431,￥ 380 亿,中租控股,陈凤龙,金融服务
2025,No.431,￥ 380 亿,卓胜微电子,许志翰,电子器件制造
2025,No.442,￥ 375 亿,华天科技,肖胜利,半导体
2025,No.442,￥ 375 亿,巨星科技,仇建平,工具制造
2025,No.442,￥ 375 亿,敏实,魏清莲,汽车零部件
2025,No.442,￥ 375 亿,三星医疗,沈国英,电气设备
2025,No.442,￥ 375 亿,世界先进积体电路,方略,半导体
2025,No.442,￥ 375 亿,信义玻璃,李贤义,玻璃
2025,No.448,￥ 370 亿,春风动力,赖民杰,摩托车及配件
2025,No.448,￥ 370 亿,复星国际,郭广昌,投资
2025,No.448,￥ 370 亿,剑南春,乔天明,白酒
2025,No.448,￥ 370 亿,景嘉微,曾万辉,电子元件
2025,No.448,￥ 370 亿,小马智行,彭军,无人驾驶
2025,No.453,￥ 365 亿,凯赛生物,刘修才,生物科技
2025,No.453,￥ 365 亿,睿创微纳,马宏,半导体
2025,No.453,￥ 365 亿,万达控股,尚吉永,轮胎、化工
2025,No.453,￥ 365 亿,鱼跃医疗,吴群,医疗设备
2025,No.457,￥ 360 亿,翱捷科技,戴保家,半导体
2025,No.457,￥ 360 亿,国金证券,冉云,金融服务
2025,No.457,￥ 360 亿,健鼎科技,王景春,电子元件
2025,No.457,￥ 360 亿,金盘科技,李志远,变压器
2025,No.457,￥ 360 亿,君实生物,熊俊,生物医药
2025,No.457,￥ 360 亿,龙盛,阮伟祥,化工、钢铁
2025,No.457,￥ 360 亿,仕佳光子,葛海泉,芯片
2025,No.457,￥ 360 亿,台湾水泥,张安平,水泥工业
2025,No.457,￥ 360 亿,天数智芯,盖鲁江,半导体
2025,No.457,￥ 360 亿,星河控股集团,黄楚龙,房地产、投资
2025,No.457,￥ 360 亿,雅迪控股,董经贵,电动车
2025,No.457,￥ 360 亿,雅戈尔,李如成,服装、房地产、投资
2025,No.457,￥ 360 亿,中国飞鹤,冷友斌,乳制品
2025,No.457,￥ 360 亿,中国儒意,柯利明,娱乐
2025,No.471,￥ 355 亿,欣旺达动力科技,王明旺,新能源电池
2025,No.472,￥ 350 亿,超颖电子,黄铭宏,印制电路板
2025,No.472,￥ 350 亿,广汇,韩士发,汽车销售、能源、房地产
2025,No.472,￥ 350 亿,海信家电,高玉玲,家用电器
2025,No.472,￥ 350 亿,杭叉,赵礼敏,工业产品
2025,No.472,￥ 350 亿,敬业集团,李赶坡,钢铁
2025,No.472,￥ 350 亿,美图公司,吴泽源,应用软件服务
2025,No.472,￥ 350 亿,三美股份,胡淇翔,化工
2025,No.472,￥ 350 亿,山子高科,叶骥,汽车制造
2025,No.472,￥ 350 亿,天岳先进,宗艳民,半导体材料
2025,No.472,￥ 350 亿,万丰奥威,赵亚红,汽车零部件
2025,No.472,￥ 350 亿,星宇股份,周晓萍,汽车灯具
2025,No.472,￥ 350 亿,修正药业,修涞贵,医药
2025,No.472,￥ 350 亿,雅克科技,沈琦,化工新材料
2025,No.472,￥ 350 亿,扬杰科技,梁勤,半导体
2025,No.472,￥ 350 亿,养元饮品,姚奎章,饮料
2025,No.472,￥ 350 亿,以岭药业,吴相君,医药
2025,No.472,￥ 350 亿,云知声,梁家恩,AI解决方案
2025,No.489,￥ 340 亿,安集科技,王淑敏,半导体
2025,No.489,￥ 340 亿,海信视像,于芝涛,家用电器
2025,No.489,￥ 340 亿,恒逸集团,邱建林,化工
2025,No.489,￥ 340 亿,捷佳伟创,左国军,光伏设备
2025,No.489,￥ 340 亿,金斯瑞生物科技,孟建革,生物科技
2025,No.489,￥ 340 亿,锦浪科技,王一鸣,光伏材料
2025,No.489,￥ 340 亿,晶晨股份,钟培峰,半导体
2025,No.489,￥ 340 亿,凯莱英,洪浩,医药研发外包
2025,No.489,￥ 340 亿,罗博特科,戴军,自动化装备
2025,No.489,￥ 340 亿,全志科技,张建辉,半导体
2025,No.489,￥ 340 亿,瑞浦兰钧,曹辉,锂电池
2025,No.489,￥ 340 亿,三一重能,李强,新能源
2025,No.489,￥ 340 亿,天能股份,张天任,新能源电池
2025,No.489,￥ 340 亿,万辰,王丽卿,食品零售
2025,No.489,￥ 340 亿,兴森科技,邱醒亚,印刷电路板
2025,No.489,￥ 340 亿,迎驾贡酒,倪永培,白酒
2024,No.1,￥ 69800 亿,台湾积体电路制造,刘德音,半导体
2024,No.2,￥ 34200 亿,腾讯控股,马化腾,互联网服务
2024,No.3,￥ 16300 亿,字节跳动,张利东,传媒和娱乐
2024,No.4,￥ 15400 亿,阿里巴巴,蔡崇信,电子商务
2024,No.5,￥ 11700 亿,宁德时代,曾毓群,锂电池
2024,No.6,￥ 11400 亿,拼多多,陈磊,电子商务
2024,No.7,￥ 9500 亿,美团,王兴,生活服务
2024,No.8,￥ 9150 亿,中国平安保险,马明哲,保险
2024,No.9,￥ 7930 亿,比亚迪,王传福,汽车
2024,No.10,￥ 6800 亿,华为,梁华,手机、电讯
2024,No.11,￥ 6430 亿,小米集团,雷军,智能手机、智能家电
2024,No.12,￥ 6310 亿,鸿海精密工业,刘扬伟,消费电子元件
2024,No.13,￥ 5700 亿,友邦保险,谢仕荣,保险
2024,No.14,￥ 5600 亿,蚂蚁科技,井贤栋,金融科技
2024,No.15,￥ 5490 亿,美的集团,方洪波,家电
2024,No.16,￥ 4500 亿,希音,许仰天,电商
2024,No.17,￥ 4480 亿,联发科技,蔡明介,半导体
2024,No.18,￥ 4050 亿,东方财富,其实,金融数据服务
2024,No.19,￥ 3960 亿,网易,丁磊,互联网技术
2024,No.20,￥ 3880 亿,京东集团,刘强东,电子商务
2024,No.21,￥ 3280 亿,迈瑞生物医疗电子,李西廷,医疗器械
2024,No.22,￥ 3190 亿,农夫山泉,钟睒睒,饮料
2024,No.23,￥ 3040 亿,恒瑞医药,孙飘扬,医药
2024,No.24,￥ 2940 亿,携程集团,梁建章,互联网旅游服务
2024,No.25,￥ 2840 亿,立讯精密,王来春,消费电子精密件
2024,No.26,￥ 2740 亿,富邦金融控股,蔡明兴,金融服务
2024,No.27,￥ 2590 亿,海尔智家,李华刚,家用电器
2024,No.28,￥ 2560 亿,海天调味食品,程雪,调味品
2024,No.29,￥ 2520 亿,广达电脑,林百里,电子设备
2024,No.30,￥ 2420 亿,格力电器,董明珠,家电
2024,No.31,￥ 2300 亿,牧原集团,秦英林,畜牧
2024,No.31,￥ 2300 亿,微众银行,顾敏,金融科技
2024,No.33,￥ 2210 亿,台达电子,郑平,电子设备
2024,No.34,￥ 2160 亿,国泰金控,蔡宏图,金融
2024,No.35,￥ 2120 亿,百度,李彦宏,网络信息服务
2024,No.36,￥ 2110 亿,中华电信,郭水义,电信服务
2024,No.37,￥ 2090 亿,安踏体育,丁世忠,体育用品
2024,No.38,￥ 2080 亿,长城汽车,魏建军,汽车
2024,No.39,￥ 2070 亿,顺丰控股,王卫,快递
2024,No.40,￥ 2040 亿,快手科技,程一笑,传媒和娱乐
2024,No.40,￥ 2040 亿,新鸿基地产,郭炳联,房地产
2024,No.42,￥ 1990 亿,赛力斯,张正萍,汽车、汽车零配件
2024,No.43,￥ 1890 亿,寒武纪,陈天石,人工智能芯片
2024,No.44,￥ 1860 亿,阳光电源,曹仁贤,新能源电源设备
2024,No.44,￥ 1860 亿,伊利实业,潘刚,乳制品
2024,No.46,￥ 1770 亿,泰康保险,陈东升,保险
2024,No.47,￥ 1760 亿,创科实业,Horst Julius Pudwill,消费品
2024,No.48,￥ 1750 亿,米哈游,刘伟,游戏
2024,No.49,￥ 1710 亿,理想汽车,李想,新能源汽车
2024,No.50,￥ 1690 亿,贝壳,彭永东,房地产服务
2024,No.51,￥ 1670 亿,滴滴,程维,共享经济
2024,No.52,￥ 1590 亿,中国信托金融控股,颜文隆,金融服务
2024,No.53,￥ 1580 亿,中际旭创,刘圣,通信设备
2024,No.54,￥ 1570 亿,汇川技术,朱兴明,工业自动化产品
2024,No.55,￥ 1560 亿,OPPO,陈明永,消费电子产品
2024,No.55,￥ 1560 亿,中国民生银行,高迎欣,银行
2024,No.57,￥ 1540 亿,三一重工,向文波,重型机械
2024,No.58,￥ 1530 亿,洛阳钼业,袁宏林,钼矿
2024,No.58,￥ 1530 亿,中电控股,米高嘉道理,能源
2024,No.60,￥ 1520 亿,百济神州,欧雷强,生物医药
2024,No.61,￥ 1510 亿,日月光投资控股,张虔生,半导体
2024,No.62,￥ 1500 亿,药明康德,李革,生物医药
2024,No.63,￥ 1460 亿,同花顺,易峥,金融数据服务
2024,No.63,￥ 1460 亿,中兴通讯,李自学,通信设备
2024,No.65,￥ 1450 亿,福耀玻璃,曹德旺,玻璃
2024,No.66,￥ 1420 亿,长和,李泽钜,投资
2024,No.67,￥ 1410 亿,爱尔眼科,陈邦,医疗服务
2024,No.67,￥ 1410 亿,青山控股,项秉雪,钢铁
2024,No.69,￥ 1400 亿,VIVO,沈炜,消费电子产品
2024,No.69,￥ 1400 亿,隆基绿能,钟宝申,硅材料
2024,No.69,￥ 1400 亿,太平洋建设,严昊,基础建设
2024,No.69,￥ 1400 亿,信发集团,张刚,铝电
2024,No.73,￥ 1380 亿,恒力集团,陈建华,化纤、石化、房地产
2024,No.74,￥ 1350 亿,京东科技,刘强东,数字科技
2024,No.75,￥ 1310 亿,韦尔股份,虞仁荣,半导体
2024,No.75,￥ 1310 亿,银河娱乐,吕耀东,博彩
2024,No.77,￥ 1290 亿,百胜中国,胡祖六,餐饮
2024,No.78,￥ 1260 亿,方大集团,方威,能源、零售、投资
2024,No.79,￥ 1230 亿,科大讯飞,刘庆峰,软件和信息技术服务业
2024,No.80,￥ 1220 亿,吉利,李书福,汽车制造
2024,No.80,￥ 1220 亿,中通快递,赖梅松,物流
2024,No.82,￥ 1200 亿,通威股份,刘舒琪,硅材料
2024,No.82,￥ 1200 亿,温氏食品集团,温志芬,家禽养殖畜牧
2024,No.82,￥ 1200 亿,小红书,毛文超,传媒和娱乐
2024,No.85,￥ 1160 亿,宝丰能源,党彦宝,煤化工
2024,No.86,￥ 1150 亿,联华电子,洪嘉聪,半导体
2024,No.86,￥ 1150 亿,扬子江药业,徐浩宇,医药
2024,No.88,￥ 1120 亿,东鹏饮料,林木勤,食品和饮料
2024,No.89,￥ 1110 亿,恒基地产,李家诚、李家杰,房地产
2024,No.89,￥ 1110 亿,联影医疗,张强,医疗器械
2024,No.91,￥ 1100 亿,东方希望,张轮大,氧化铝、重化工、饲料
2024,No.91,￥ 1100 亿,李锦记,李惠森,调味品
2024,No.93,￥ 1080 亿,传音控股,竺兆江,智能手机
2024,No.93,￥ 1080 亿,蓝思科技,周群飞,消费电子元件
2024,No.93,￥ 1080 亿,长荣海运,张衍义,海运
2024,No.96,￥ 1070 亿,统一企业,罗智先,食品和饮料
2024,No.97,￥ 1050 亿,分众传媒,江南春,广告新媒体
2024,No.97,￥ 1050 亿,联想集团,杨元庆,计算机通信
2024,No.99,￥ 1030 亿,南山,宋建波,铝业、纺织、房地产
2024,No.99,￥ 1030 亿,香港中华煤气,李家诚、李家杰,燃气
2024,No.101,￥ 1020 亿,长实集团,李泽钜,投资
2024,No.101,￥ 1020 亿,中国宏桥,张波,氧化铝
2024,No.103,￥ 1010 亿,荣盛控股,李水荣,化纤
2024,No.103,￥ 1010 亿,亿纬锂能,刘金成,锂电池
2024,No.105,￥ 995 亿,华硕电脑,施崇棠,电子设备
2024,No.106,￥ 990 亿,电能实业,甄达安,能源
2024,No.107,￥ 970 亿,魏桥创业,张波,纺织
2024,No.108,￥ 960 亿,公牛集团,阮立平,电工产品
2024,No.108,￥ 960 亿,沙钢集团,沈彬,钢铁
2024,No.110,￥ 950 亿,富途控股,李华,金融科技
2024,No.111,￥ 945 亿,玉山金融控股,黄男州,金融服务
2024,No.112,￥ 935 亿,翰森制药,钟慧娟,医药
2024,No.113,￥ 930 亿,泡泡玛特,王宁,玩具
2024,No.113,￥ 930 亿,元大金控,申鼎籛,金融服务
2024,No.115,￥ 925 亿,TCL科技集团,李东生,消费电子
2024,No.116,￥ 920 亿,歌尔股份,姜滨,声学及多媒体产品
2024,No.117,￥ 915 亿,万泰生物,邱子欣,生物医药
2024,No.118,￥ 910 亿,台塑石化,曹明,石油、天然气
2024,No.118,￥ 910 亿,台湾大哥大,蔡明忠,电信服务
2024,No.120,￥ 905 亿,新易盛,高光荣,通信设备
2024,No.121,￥ 900 亿,光启技术,刘若鹏,超材料
2024,No.122,￥ 890 亿,三花控股,张亚波,工业设备、汽车零部件、房地产
2024,No.123,￥ 885 亿,三六零,周鸿祎,网络信息服务
2024,No.124,￥ 870 亿,小鹏汽车,何小鹏,新能源汽车
2024,No.125,￥ 865 亿,拓普集团,邬建树,汽车零部件
2024,No.126,￥ 860 亿,万向,鲁伟鼎,汽车制造、房地产、农业
2024,No.127,￥ 845 亿,晶科能源,李仙德,新能源
2024,No.128,￥ 835 亿,纬颖,洪丽宁,互联网服务
2024,No.129,￥ 830 亿,远景能源,张雷,新能源设备
2024,No.130,￥ 820 亿,华住集团,季琦,连锁酒店
2024,No.131,￥ 815 亿,大疆,汪滔,机器人
2024,No.132,￥ 790 亿,海底捞,张勇,餐饮
2024,No.133,￥ 785 亿,澜起科技,杨崇和,芯片
2024,No.134,￥ 780 亿,海大集团,薛华,饲料
2024,No.134,￥ 780 亿,申洲国际,马建荣,纺织、服装
2024,No.136,￥ 775 亿,和泰汽车,黄南光,汽车零售
2024,No.137,￥ 770 亿,华利集团,张聪渊,鞋业
2024,No.138,￥ 765 亿,华南金融控股,陈芬兰,金融服务
2024,No.139,￥ 750 亿,沪电股份,陈梅芳,印制电路板
2024,No.139,￥ 750 亿,纬创资通,林宪铭,电子设备制造
2024,No.141,￥ 745 亿,智邦科技,黄国修,通信设备
2024,No.142,￥ 735 亿,百利天恒,朱义,医药
2024,No.142,￥ 735 亿,海航控股,祝涛,航空运输
2024,No.142,￥ 735 亿,元太科技,李政昊,电子元件
2024,No.145,￥ 730 亿,万洲国际,万隆,食品和饮料
2024,No.146,￥ 725 亿,恒立液压,汪立平,高压油缸
2024,No.146,￥ 725 亿,龙湖集团,陈序平,房地产
2024,No.148,￥ 715 亿,大立光电,林恩舟,电子设备
2024,No.148,￥ 715 亿,赣锋锂业,李良彬,新能源材料
2024,No.150,￥ 710 亿,智飞生物,蒋仁生,疫苗
2024,No.151,￥ 705 亿,南亚塑胶,吴嘉昭,塑料
2024,No.151,￥ 705 亿,特变电工,张新,电器设备
2024,No.153,￥ 700 亿,合盛硅业,罗立国,工业硅
2024,No.153,￥ 700 亿,远传电信,徐旭东,通信服务
2024,No.155,￥ 695 亿,新和成,胡柏藩,医药
2024,No.156,￥ 685 亿,三环集团,李钢,电子元件
2024,No.157,￥ 675 亿,三安光电,林志强,LED
2024,No.158,￥ 670 亿,得物,杨冰,电子商务
2024,No.158,￥ 670 亿,蔚来,李斌,新能源汽车
2024,No.160,￥ 665 亿,九龙仓集团,吴天海,房地产
2024,No.160,￥ 665 亿,永丰金融控股,陈思宽,金融服务
2024,No.162,￥ 660 亿,东方盛虹,缪汉根,印染、化纤、房地产
2024,No.162,￥ 660 亿,周大福,郑家纯,珠宝零售
2024,No.164,￥ 650 亿,爱美客,简军,生物医药
2024,No.164,￥ 650 亿,华彬,严彬,饮料
2024,No.164,￥ 650 亿,华勤技术,邱文生,消费电子
2024,No.164,￥ 650 亿,货拉拉,周胜馥,物流
2024,No.164,￥ 650 亿,郎酒,汪俊林,白酒
2024,No.164,￥ 650 亿,联咏科技,何泰舜,半导体
2024,No.170,￥ 645 亿,复星医药,吴以芳,医药
2024,No.171,￥ 640 亿,天孚通信,邹支农,通信技术
2024,No.171,￥ 640 亿,新东方教育科技集团,俞敏洪,教育
2024,No.173,￥ 630 亿,凯基金融控股,王铭阳,金融
2024,No.173,￥ 630 亿,领益智造,曾芳勤,消费电子精密件
2024,No.173,￥ 630 亿,满帮集团,张晖,物流
2024,No.173,￥ 630 亿,卫星化学,杨卫东,化工
2024,No.173,￥ 630 亿,长春,林书鸿,化工
2024,No.178,￥ 625 亿,台湾塑胶工业,郭文笔,塑料
2024,No.178,￥ 625 亿,研华,刘克振,电子设备
2024,No.180,￥ 620 亿,新希望,刘永好,农业、房地产、金融
2024,No.181,￥ 615 亿,华东医药,吕梁,医药
2024,No.181,￥ 615 亿,统一超商,罗智先,零售
2024,No.183,￥ 610 亿,德业股份,张和君,家电部件制造
2024,No.184,￥ 605 亿,润泽科技,周超男,数据服务
2024,No.184,￥ 605 亿,鈊象电子,李柯柱,游戏
2024,No.186,￥ 600 亿,蜂巢能源,杨红新,新能源电池
2024,No.186,￥ 600 亿,汇能煤电集团,郭金树,煤炭、路桥、房地产
2024,No.186,￥ 600 亿,九龙仓置业,吴天海,房地产
2024,No.186,￥ 600 亿,世纪金源,黄涛,房地产、投资
2024,No.186,￥ 600 亿,天齐锂业,蒋卫平,锂矿
2024,No.186,￥ 600 亿,兆易创新,朱一明,闪存芯片
2024,No.192,￥ 595 亿,思源电气,董增平,输变电设备
2024,No.193,￥ 590 亿,新奥股份,王玉锁,天然气、能源化工
2024,No.194,￥ 585 亿,大华技术,傅利泉,软件服务
2024,No.195,￥ 580 亿,大全能源,徐广福,电气设备制造、太阳能
2024,No.195,￥ 580 亿,国巨,陈泰铭,电子元件
2024,No.195,￥ 580 亿,软通动力,刘天文,软件与信息服务
2024,No.195,￥ 580 亿,娃哈哈,宗馥莉,饮料
2024,No.199,￥ 575 亿,华友钴业,陈雪华,有色金属
2024,No.199,￥ 575 亿,昆仑万维,方汉,互联网游戏、投资
2024,No.199,￥ 575 亿,药明生物,李革,生物医药
2024,No.199,￥ 575 亿,中国生物制药,谢其润,生物医药
2024,No.203,￥ 570 亿,哔哩哔哩,陈睿,视频弹幕网站
2024,No.203,￥ 570 亿,和硕,童子贤,电脑设备
2024,No.203,￥ 570 亿,康方生物,夏瑜,生物制药
2024,No.203,￥ 570 亿,康师傅控股,魏宏名,食品和饮料
2024,No.203,￥ 570 亿,圆通速递,喻会蛟,物流
2024,No.208,￥ 565 亿,恒生电子,刘曙峰,金融科技
2024,No.208,￥ 565 亿,信达生物,俞德超,医药
2024,No.210,￥ 560 亿,万海航运,陈柏廷,运输
2024,No.211,￥ 555 亿,春秋航空,王煜,航空运输
2024,No.211,￥ 555 亿,龙芯中科,胡伟武,半导体
2024,No.211,￥ 555 亿,瑞昱半导体,邱顺建,半导体
2024,No.211,￥ 555 亿,石药集团,蔡东晨,医药
2024,No.211,￥ 555 亿,舜宇光学科技,叶辽宁,电子元件
2024,No.211,￥ 555 亿,思摩尔国际,陈志平,电子雾化器
2024,No.211,￥ 555 亿,中天科技,薛济萍,电缆
2024,No.218,￥ 550 亿,富华国际集团,陈丽华,房地产、紫檀博物馆
2024,No.218,￥ 550 亿,日照钢铁,杜双华,钢铁
2024,No.218,￥ 550 亿,欣兴电子,曾子章,电子元件
2024,No.221,￥ 545 亿,福莱特,阮洪良,玻璃
2024,No.221,￥ 545 亿,晶澳科技,靳保芳,光伏
2024,No.223,￥ 540 亿,唯品会,沈亚,电子商务
2024,No.223,￥ 540 亿,扬子江船业,任乐天,造船及海洋工程制造
2024,No.225,￥ 535 亿,闻泰科技,张学政,半导体
2024,No.225,￥ 535 亿,新奥能源,王玉锁,天然气、能源化工
2024,No.225,￥ 535 亿,新产业,饶微,体外诊断
2024,No.228,￥ 530 亿,欧菲光,蔡荣军,光电子元器件
2024,No.229,￥ 525 亿,光宝科技,宋明峰,电脑设备
2024,No.229,￥ 525 亿,海丰国际,杨现祥,海运
2024,No.229,￥ 525 亿,台湾水泥,张安平,水泥工业
2024,No.232,￥ 520 亿,蜜雪冰城,张红超,餐饮
2024,No.232,￥ 520 亿,润和软件,周红卫,软件
